name,Prec,Rec,F1,ACP,AAP,K Metric,Actual,GHAC
Ajay Gupta.xml,0.49137931034482757,0.4789915966386555,0.4851063829787234,0.8096520763187429,0.9145903479236812,0.4695697454924168
Alok Gupta.xml,0.518348623853211,0.6726190476190477,0.5854922279792746,0.7717391304347826,0.7717391304347826,0.5
Barry Wilkinson.xml,1.0,1.0,1.0,1.0,1.0,0.5
Bin Li.xml,0.8745583038869258,0.6051344743276283,0.7153179190751445,0.8362037037037038,0.8687037037037036,0.49046869059903336
Bin Yu.xml,0.7344497607655502,0.3301075268817204,0.4554896142433234,0.8223155929038282,0.9087535014005601,0.47503337423643793
Bin Zhu.xml,0.8809523809523809,0.6491228070175439,0.7474747474747475,0.9055555555555554,0.9166666666666666,0.4969512195121951
Bing Liu.xml,0.9372509960159362,0.288090621491989,0.44071501053781903,0.8180029846696512,0.9224494641161307,0.46999444612251656
Bo Liu.xml,0.824390243902439,0.4132029339853301,0.5504885993485342,0.8894799054373522,0.932033096926714,0.48831927319922125
Bob Johnson.xml,0.3333333333333333,0.4,0.3636363636363636,0.9047619047619048,0.9047619047619049,0.49999999999999994
Charles Smith.xml,0.75,0.75,0.75,0.875,0.875,0.5
Cheng Chang.xml,0.7441860465116279,0.7901234567901234,0.7664670658682634,0.8242063492063492,0.8242063492063492,0.5
Daniel Massey.xml,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9880952380952381,0.9880952380952381,0.5
David Brown.xml,0.9458128078817734,0.8687782805429864,0.9056603773584905,0.8866666666666666,0.8966666666666667,0.497196261682243
David C. Wilson.xml,0.9126344086021505,0.41002415458937197,0.5658333333333333,0.7862068965517242,0.8931034482758621,0.4681724845995894
David Cooper.xml,0.7142857142857143,0.5,0.588235294117647,0.9285714285714286,0.9285714285714286,0.5
David E. Goldberg.xml,0.9912663755458515,0.9912663755458515,0.9912663755458515,0.9985443959243087,0.9985443959243087,0.5
David Jensen.xml,0.9136276391554703,0.8088360237892949,0.858044164037855,0.8641304347826086,0.8695652173913043,0.4984326018808777
David Levine.xml,0.9021739130434783,0.38967136150234744,0.5442622950819672,0.9074074074074076,0.9398148148148149,0.4912280701754386
David Nelson.xml,0.6923076923076923,0.5,0.5806451612903226,0.8787878787878788,0.8787878787878789,0.49999999999999994
Eric Martin.xml,0.9552614996849401,0.886031560490941,0.9193450576106732,0.9259999999999999,0.942,0.49571734475374735
F. Wang.xml,0.5,0.5,0.5,0.9705882352941176,0.9705882352941176,0.5
Fan Wang.xml,0.9468599033816425,0.6877192982456141,0.7967479674796748,0.9261904761904762,0.944047619047619,0.4952259707192871
Fei Su.xml,0.9305135951661632,0.9655172413793104,0.9476923076923077,0.9895833333333334,0.9895833333333334,0.5
Feng Liu.xml,0.3927007299270073,0.37940761636107195,0.3859397417503587,0.7165436126373627,0.818143315018315,0.46689888323472206
Feng Pan.xml,0.8554502369668247,0.48717948717948717,0.6208082545141874,0.7852136752136752,0.8074358974358975,0.49302350542019957
Frank Mueller.xml,0.9793902962644911,0.9596129575094657,0.9694007649808755,0.9965635738831615,0.9965635738831615,0.5
Gang Chen.xml,0.9056785370548605,0.29214529649177273,0.44178403755868545,0.787207945718584,0.8412437444352339,0.48340884195602213
Gang Luo.xml,0.9235668789808917,0.33564814814814814,0.4923599320882852,0.9212962962962963,0.9212962962962964,0.5
Hao Wang.xml,0.5706806282722513,0.30921985815602837,0.40110395584176634,0.7224893162393163,0.8164529914529913,0.4694713457600056
Hiroshi Tanaka.xml,0.7789473684210526,0.31556503198294245,0.44916540212443096,0.9022408963585435,0.930812324929972,0.4922066014669927
Hong Xie.xml,0.375,0.5,0.42857142857142855,0.8571428571428571,0.8571428571428571,0.5
Hui Fang.xml,0.7724867724867724,0.5593869731800766,0.6488888888888888,0.8693181818181819,0.9460227272727273,0.47887323943661975
Hui Yu.xml,0.8333333333333334,0.75,0.7894736842105262,0.9603174603174603,0.9603174603174603,0.5
J. Guo.xml,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.95,0.95,0.5
J. Yin.xml,0.7272727272727273,0.6,0.6575342465753425,0.8392857142857143,0.8392857142857143,0.5
Jeffrey Parsons.xml,0.9213483146067416,0.5655172413793104,0.7008547008547008,0.9772727272727273,0.9772727272727273,0.5
Ji Zhang.xml,0.6847826086956522,0.34806629834254144,0.4615384615384615,0.9152930402930403,0.951007326007326,0.49043179587831204
Jianping Wang.xml,0.7790368271954674,0.5533199195171026,0.6470588235294118,0.951923076923077,0.9673076923076923,0.49599198396793587
Jie Tang.xml,0.9966532797858099,0.8687281213535589,0.9283042394014963,0.8333333333333334,0.888888888888889,0.4838709677419355
Jie Yu.xml,0.9421487603305785,0.6368715083798883,0.76,0.8425925925925926,0.8796296296296297,0.48924731182795694
Jim Gray.xml,0.9419104394842646,0.7897245147041729,0.8591299949418311,0.961764705882353,0.9656862745098039,0.4989827060020346
Jing Zhang.xml,0.7034482758620689,0.3370044052863436,0.4556962025316456,0.8205551311433664,0.8874178762414057,0.4804262875323719
John Collins.xml,0.9947643979057592,0.9047619047619048,0.9476309226932668,0.9285714285714286,0.9285714285714286,0.5
John F. McDonald.xml,0.9979879275653923,0.9393939393939394,0.9678048780487806,0.75,0.75,0.5
John Hale.xml,0.8071428571428572,0.6348314606741573,0.710691823899371,0.7658045977011494,0.7658045977011494,0.5
Jose M. Garcia.xml,0.8523011059579022,0.8123087385243115,0.8318245125348189,0.96,0.96,0.5
Juan Carlos Lopez.xml,1.0,1.0,1.0,1.0,1.0,0.5
