name,Prec,Rec,F1,ACP,AAP,K Metric,Actual,HAC
Jing Zhang.xml,0.193717277486911,0.08149779735682819,0.11472868217054263,0.6553361344537815,0.8074789915966385,0.4479965532098234
Jeffrey Parsons.xml,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9833333333333334,0.9833333333333334,0.5
Hui Yu.xml,0.26666666666666666,0.2,0.2285714285714286,0.8373015873015872,0.8531746031746033,0.49530516431924876
Rakesh Kumar.xml,0.9172794117647058,0.6381074168797954,0.7526395173453997,0.723452380952381,0.8442857142857143,0.46146252562836965
Z. Wang.xml,0,0,0,0.9188596491228069,0.9495614035087719,0.49178403755868544
Hui Fang.xml,0.4965986394557823,0.2796934865900383,0.35784313725490197,0.6802312271062271,0.7694024725274725,0.4692435249526216
Lei Fang.xml,0.5263157894736842,0.45454545454545453,0.4878048780487805,0.7285714285714285,0.7285714285714285,0.5
Lei Chen.xml,0.6006051437216339,0.05661722760981175,0.10347973413267302,0.7209302503052504,0.8274717643467644,0.46559630088525233
Juan Carlos Lopez.xml,1.0,1.0,1.0,1.0,1.0,0.5
Ji Zhang.xml,0.43506493506493504,0.1850828729281768,0.2596899224806202,0.6385912698412699,0.7435019841269841,0.4620464415174246
Lei Jin.xml,1.0,1.0,1.0,1.0,1.0,0.5
Michael Wagner.xml,0.5,0.1618705035971223,0.24456521739130435,0.6293367346938775,0.8308673469387754,0.4309923130677848
Shu lin.xml,0.9722872755659641,0.8976576576576577,0.9334832302791831,0.9930555555555556,0.9930555555555556,0.5
Hiroshi Tanaka.xml,0.7844311377245509,0.279317697228145,0.4119496855345912,0.7625000000000001,0.8672619047619047,0.4678597516435355
John Hale.xml,0.7650429799426934,0.5,0.6047565118912798,0.8461538461538461,0.9487179487179488,0.4714285714285714
David Levine.xml,0.5,0.1596244131455399,0.24199288256227758,0.710185185185185,0.7805555555555556,0.4763975155279503
David E. Goldberg.xml,0.9791039383355413,0.6228070175438597,0.7613317100580633,0.9961904761904762,0.998095238095238,0.4995224450811844
Ning Zhang.xml,0.2507204610951009,0.058,0.09420682187330807,0.6210279486595277,0.7741266043897623,0.44513200870985303
John Collins.xml,0.8939393939393939,0.28095238095238095,0.4275362318840579,0.7976190476190476,0.8452380952380952,0.4855072463768116
Hong Xie.xml,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8095238095238094,0.8095238095238095,0.49999999999999994
Sanjay Jain.xml,0.9431667177757335,0.5269861214232681,0.6761688406859153,0.782389157697245,0.8566938217965175,0.47733346480047584
F. Wang.xml,0,0,0,0.9411764705882353,0.9411764705882353,0.5
Robert Schreiber.xml,1.0,1.0,1.0,1.0,1.0,0.5
Yi Deng.xml,0.8094512195121951,0.2002262443438914,0.3210399032648126,0.8812196034418256,0.9178825289936401,0.4898107714701601
Xiaoming Wang.xml,0.7101449275362319,0.4375,0.5414364640883977,0.7857142857142857,0.8214285714285714,0.4888888888888889
Gang Chen.xml,0.4147982062780269,0.057435579012728964,0.10089991818925552,0.6826241134751774,0.7955167173252281,0.4618126360162448
Paul Wang.xml,0.6470588235294118,0.5238095238095238,0.5789473684210527,0.9238095238095239,0.9238095238095239,0.5
John F. McDonald.xml,0.9979879275653923,0.9393939393939394,0.9678048780487806,0.75,0.75,0.5
Jose M. Garcia.xml,0.9156010230179028,0.8520911254675281,0.882705177879535,0.8130630630630631,0.8130630630630631,0.5
Lei Wang.xml,0.13559322033898305,0.05360134003350084,0.07683073229291716,0.616724000206143,0.7649266903731188,0.446367525751085
Xiaoyan Li.xml,0.6283185840707964,0.6826923076923077,0.6543778801843317,0.8341750841750842,0.8829966329966329,0.48578431372549025
William H. Hsu.xml,0.8974358974358975,0.49295774647887325,0.6363636363636364,0.9375,0.9375,0.5
X. Zhang.xml,0.16666666666666666,0.1111111111111111,0.13333333333333333,0.8416666666666666,0.8833333333333334,0.48792270531400955
Feng Liu.xml,0.18461538461538463,0.10155148095909731,0.13102820746132846,0.5334821428571429,0.7730654761904763,0.4083143507972665
Bing Liu.xml,0.7075471698113207,0.07653842228798857,0.13813426650704483,0.8214197929884206,0.90894882169392,0.47470798188235525
Rafael Alonso.xml,0.7396963123644251,0.5636363636363636,0.6397748592870542,0.9137931034482758,0.9137931034482758,0.5
Yu Zhang.xml,0.19775280898876405,0.08286252354048965,0.11678832116788321,0.6085497835497836,0.7673550986050985,0.4422905910448544
Jianping Wang.xml,0.738255033557047,0.22132796780684105,0.3405572755417957,0.8736363636363637,0.8918181818181818,0.4948506694129763
Wen Gao.xml,0.9218917079809468,0.1757782452758496,0.2952590736085058,0.9569411922959074,0.9752310060018887,0.49526703320695376
Yoshio Tanaka.xml,1.0,1.0,1.0,1.0,1.0,0.5
R. Ramesh.xml,0.756198347107438,0.49728260869565216,0.6,0.6857142857142857,0.7780423280423281,0.4684619555394903
Wei Xu.xml,0.5102639296187683,0.19506726457399104,0.2822384428223844,0.6456431878306877,0.7939566798941801,0.4484879460645249
David Brown.xml,0.6989247311827957,0.29411764705882354,0.4140127388535032,0.7346666666666666,0.7986666666666666,0.4791304347826087
Richard Taylor.xml,0.5806451612903226,0.20689655172413793,0.3050847457627119,0.6458333333333333,0.6666666666666667,0.492063492063492
Thomas D. Taylor.xml,1.0,1.0,1.0,1.0,1.0,0.5
David Jensen.xml,0.8455497382198953,0.27442650807136787,0.41436818473380366,0.9393382352941176,0.9540441176470589,0.49611650485436887
Bin Li.xml,0.336996336996337,0.11246943765281174,0.1686526122823098,0.6460119047619048,0.7797023809523809,0.4531145624582499
